0x0000000BFD50E160,0,0,0,0,0,0,0,0,513,113,0,0,1038440,1038440,1038440,1036562,0,0,0x0000000000000000,64,SUSPENDED,1038440,1038444,BROKER_TRANSMITTER,0,1153,8,1000,3,,0x0000000BFD04F848,0x0000000BFD50E040,0x0000000C027F63A0,0x0000000BFD052160,0x0000000BFD360040,0
0x0000000BFD218160,0,0,0,0,0,0,0,0,189,0,0,0,1129643,1129643,1036563,1036562,0,0,0x0000000000000000,2,SUSPENDED,1129643,1129647,SLEEP_TASK,258,2,0,1000,1,,0x0000000BFD027468,0x0000000BFD218040,0x0000000C027F64E8,0x0000000BFD210160,0x0000000BFD140040,0
0x0000000BF72BE160,0,0,0,0,0,0,0,0,73,8,0,0,0,0,0,1036562,0,0,0x0000000000000000,1,SUSPENDED,1098578,1098582,MISCELLANEOUS,0,11,0,1000,10,,,0x0000000BF72BE040,0x0000000C027F6630,0x0000000BF72DC160,0x0000000BFD120040,0
0x0000000BFD390160,0,0,0,0,0,0,0,0,196,38,0,0,0,0,0,1036563,0,0,0x0000000000000000,8,SUSPENDED,1098578,1098582,MISCELLANEOUS,0,272,3,1000,16,,,0x0000000BFD390040,0x0000000C027F6778,0x0000000BFD38E160,0x0000000BFD300040,0
0x0000000BFD222160,0,0,0,0,0,0,0,0,189,4,0,0,0,0,0,1036563,0,0,0x0000000000000000,2,SUSPENDED,1098578,1098582,MISCELLANEOUS,0,23,0,1000,58,,,0x0000000BFD222040,0x0000000C027F68C0,0x0000000BFD210160,0x0000000BFD140040,0
0x0000000BFD41A160,4,1,0,0,0,0,0,0,5,0,0,0,1036980,1036980,1036947,1036565,0,0,0x0000000000000000,16,SUSPENDED,1036947,9223372036854775807,SP_SERVER_DIAGNOSTICS_SLEEP,0,0,0,1000,1,,0x0000000BFD03F088,0x0000000BFD41A040,0x0000000C027F6A08,0x0000000BFD40E160,0x0000000BFD320040,0
0x0000000BFD490160,0,0,0,0,0,0,0,0,974,45,0,0,0,0,0,1036566,0,0,0x0000000000000000,32,SUSPENDED,1098582,1098586,MISCELLANEOUS,0,1165,0,1000,171,,,0x0000000BFD490040,0x0000000C027F6B50,0x0000000BFD4A2160,0x0000000BFD340040,0
0x0000000BFD51C160,0,0,0,0,0,0,0,0,6,0,0,0,1037004,1037004,1036997,1036566,0,0,0x0000000000000000,64,SUSPENDED,1037004,1037008,HADR_NOTIFICATION_DEQUEUE,0,0,0,1000,1,,0x0000000BFD04F088,0x0000000BFD51C040,0x0000000C027F6C98,0x0000000BFD50E160,0x0000000BFD360040,0
0x0000000BF7BA4160,0,0,0,0,0,0,0,0,12487,127,0,0,0,0,0,1036570,0,0,0x0000000000000000,128,SUSPENDED,1098579,1098583,MISCELLANEOUS,0,5066,13,1000,2589,,,0x0000000BF7BA4040,0x0000000C027F6DE0,0x0000000BF00B0160,0x0000000BFD580040,0
0x0000000BF72DC160,0,0,0,0,0,0,0,0,467,0,0,0,1129478,1129478,1038440,1036570,0,0,0x0000000000000000,1,SUSPENDED,1129478,1129482,HADR_FILESTREAM_IOMGR_IOCOMPLETION,258,10,0,1000,6,,0x0000000BFD01DC28,0x0000000BF72DC040,0x0000000C027F6F28,0x0000000BF2888160,0x0000000BFD120040,0
0x0000000BFD236160,0,0,0,0,0,0,0,0,146,10,0,0,1038480,1038480,1038434,1036716,0,0,0x0000000000000000,2,SUSPENDED,1038480,1038484,BROKER_EVENTHANDLER,0,44,0,997,10,,0x0000000BF1BA04E8,0x0000000BFD236040,0x0000000C027F7070,0x0000000BFD222160,0x0000000BFD140040,0
0x0000000BFD3AA160,0,0,0,0,0,0,0,0,119,4,0,0,0,0,0,1036946,0,0,0x0000000000000000,8,SUSPENDED,1128585,1128589,MISCELLANEOUS,0,16,0,1000,14,,,0x0000000BFD3AA040,0x0000000C027F71B8,0x0000000BF1892160,0x0000000BFD300040,0
0x0000000BFD428160,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,1036947,0,0,0x0000000000000000,16,SUSPENDED,1098578,1098582,MISCELLANEOUS,0,1,0,1000,4,,,0x0000000BFD428040,0x0000000C027F7448,0x0000000BFD40E160,0x0000000BFD320040,0
0x0000000BFD4A2160,0,0,0,0,0,0,0,0,3934,186,0,0,0,0,0,1036993,0,0,0x0000000000000000,32,SUSPENDED,1128835,1128839,MISCELLANEOUS,0,4485,12,1000,613,,,0x0000000BFD4A2040,0x0000000C027F7590,0x0000000BFD04A160,0x0000000BFD340040,0
0x0000000BF4902160,0,0,0,0,0,0,0,0,1463,1,0,0,0,0,0,1036993,0,0,0x0000000000000000,4,SUSPENDED,1098579,1098583,MISCELLANEOUS,0,1108,0,1000,260,,,0x0000000BF4902040,0x0000000C027F76D8,0x0000000BFD032160,0x0000000BFD160040,0
0x0000000BF7BB6160,0,0,0,0,0,0,0,0,5189,0,0,0,0,0,0,1036993,0,0,0x0000000000000000,128,SUSPENDED,1128582,1128586,MISCELLANEOUS,0,1249,0,1000,1084,,,0x0000000BF7BB6040,0x0000000C027F7820,0x0000000BFD05A160,0x0000000BFD580040,0
0x0000000BFD56E160,0,0,0,0,0,0,0,0,192,0,0,0,1129462,1129462,1038440,1037003,0,0,0x0000000000000000,64,SUSPENDED,1129462,1129466,BROKER_TO_FLUSH,258,2,0,1000,2,,0x0000000BFD04FC28,0x0000000BFD56E040,0x0000000C027F7968,0x0000000BF2EAA160,0x0000000BFD360040,0
0x0000000BFD43E160,0,0,0,0,0,0,0,0,92,0,0,0,1038440,1038440,1038440,1037130,0,0,0x0000000000000000,16,SUSPENDED,1038473,1038477,BROKER_TRANSMITTER,0,0,0,1000,2,,0x0000000BFD03FC28,0x0000000BFD43E040,0x0000000C027F7AB0,0x0000000BFD428160,0x0000000BFD320040,0
0x0000000BFD4B2160,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,1037130,0,0,0x0000000000000000,32,SUSPENDED,1098582,1098586,MISCELLANEOUS,0,0,0,1000,2,,,0x0000000BFD4B2040,0x0000000C027F7BF8,0x0000000BFD490160,0x0000000BFD340040,0
0x0000000BF2882160,0,0,0,0,0,0,0,0,68,18,0,0,0,0,0,1037131,0,0,0x0000000000000000,1,SUSPENDED,1098578,1098582,MISCELLANEOUS,0,57,0,1000,8,,,0x0000000BF2882040,0x0000000C027F7D40,0x0000000BF72BE160,0x0000000BFD120040,0
0x0000000BF2888160,0,0,0,0,0,0,0,0,23,3,0,0,0,0,0,1037132,0,0,0x0000000000000000,1,SUSPENDED,1128978,1128982,MISCELLANEOUS,0,10,0,1000,8,,,0x0000000BF2888040,0x0000000C027F7E88,0x0000000BF72DC160,0x0000000BFD120040,0
0x0000000BFD216160,0,0,0,0,0,0,0,0,97,5,0,0,0,0,0,1037162,0,0,0x0000000000000000,2,SUSPENDED,1129407,1129411,MISCELLANEOUS,0,28,0,1000,46,,,0x0000000BFD216040,0x0000000C027F7FD0,0x0000000BFD218160,0x0000000BFD140040,0
0x0000000BF1892160,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,1037163,0,0,0x0000000000000000,8,SUSPENDED,1128582,1128586,MISCELLANEOUS,0,1,0,1000,12,,,0x0000000BF1892040,0x0000000C027F8118,0x0000000BFD38E160,0x0000000BFD300040,0
0x0000000BFD446160,0,0,0,0,0,0,0,0,18,4,0,0,0,0,0,1037163,0,0,0x0000000000000000,16,SUSPENDED,1098578,1098582,MISCELLANEOUS,0,18,0,1000,3,,,0x0000000BFD446040,0x0000000C027F8260,0x0000000BFD428160,0x0000000BFD320040,0
0x0000000BFD4C0160,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1037163,0,0,0x0000000000000000,32,SUSPENDED,1037257,1037261,MISCELLANEOUS,0,0,0,1000,1,,,0x0000000BFD4C0040,0x0000000C027F83A8,0x0000000BFD04A160,0x0000000BFD340040,0
0x0000000BF193A160,0,0,0,0,0,0,0,0,562,0,0,0,0,0,0,1037164,0,0,0x0000000000000000,4,SUSPENDED,1128582,1128586,MISCELLANEOUS,0,304,0,1000,111,,,0x0000000BF193A040,0x0000000C0DCED840,0x0000000BFD032160,0x0000000BFD160040,0
0x0000000BF20A0160,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1037169,0,0,0x0000000000000000,64,SUSPENDED,1098577,1098581,MISCELLANEOUS,0,1,0,1000,2,,,0x0000000BF20A0040,0x0000000C0DCED988,0x0000000BF2EAA160,0x0000000BFD360040,0
0x0000000BF00B0160,0,0,0,0,0,0,0,0,6505,19,0,0,0,0,0,1037170,0,0,0x0000000000000000,128,SUSPENDED,1098579,1098583,MISCELLANEOUS,0,4066,3,1000,1239,,,0x0000000BF00B0040,0x0000000C0DCEDAD0,0x0000000BFD05A160,0x0000000BFD580040,0
0x0000000BFD4AC160,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,1037256,0,0,0x0000000000000000,32,SUSPENDED,1125468,1125472,MISCELLANEOUS,0,5,0,1000,11,,,0x0000000BFD4AC040,0x0000000C0DCEDC18,0x0000000BFD04A160,0x0000000BFD340040,0
0x0000000BF2EAA160,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,1038473,0,0,0x0000000000000000,64,SUSPENDED,1098739,1098743,MISCELLANEOUS,258,3,0,1000,6,,,0x0000000BF2EAA040,0x0000000C0DCEDD60,0x0000000BF20A0160,0x0000000BFD360040,0
0x0000000BF2EA2160,0,0,0,0,0,0,0,0,4,0,0,0,0,1038474,0,1038474,0,0,0x0000000000000000,64,SUSPENDED,1038569,1038573,MISCELLANEOUS,0,0,0,999,0,,,0x0000000BF2EA2040,0x0000000C027F32F0,0x0000000BF2EAA160,0x0000000BFD360040,0
0x0000000BFD452160,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1038522,0,0,0x0000000000000000,16,SUSPENDED,1098585,1098589,MISCELLANEOUS,0,0,0,1000,1,,,0x0000000BFD452040,0x0000000C0DCEDEA8,0x0000000BFD446160,0x0000000BFD320040,0
0x0000000BF1BDE160,0,0,0,0,0,0,0,0,3,0,0,0,0,1038525,0,1038525,0,0,0x0000000000000000,2,SUSPENDED,1038532,1038536,MISCELLANEOUS,0,0,0,999,0,,,0x0000000BF1BDE040,0x0000000C0DCEDFF0,0x0000000BFD216160,0x0000000BFD140040,0
0x0000000BF1F06160,0,0,0,0,0,0,0,0,3,0,0,0,0,1038528,0,1038528,0,0,0x0000000000000000,1,SUSPENDED,1038532,1038536,MISCELLANEOUS,0,0,0,999,0,,,0x0000000BF1F06040,0x0000000C0DCEE138,0x0000000BF2888160,0x0000000BFD120040,0
0x0000000BF1BDC160,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1038954,0,0,0x0000000000000000,4,SUSPENDED,1098579,1098583,MISCELLANEOUS,0,0,0,1000,2,,,0x0000000BF1BDC040,0x0000000C0DCEE280,0x0000000BFD280160,0x0000000BFD160040,0
0x0000000BF1B06160,0,0,0,0,0,0,0,0,3,0,0,0,0,1098576,0,1098576,0,0,0x0000000000000000,8,SUSPENDED,1098579,1098583,MISCELLANEOUS,0,0,0,999,0,,,0x0000000BF1B06040,0x0000000C0DCEE3C8,0x0000000BFD390160,0x0000000BFD300040,0
0x0000000BF186C160,0,0,0,0,0,0,0,0,3,0,0,0,0,1098585,0,1098578,0,0,0x0000000000000000,16,SUSPENDED,1098590,1098594,MISCELLANEOUS,0,0,0,999,0,,,0x0000000BF186C040,0x0000000C0DCEF470,0x0000000BFD452160,0x0000000BFD320040,0
0x0000000BE7AA0160,0,0,0,0,0,0,0,0,787,0,0,0,0,0,0,1098579,0,0,0x0000000000000000,4,SUSPENDED,1129499,1129503,MISCELLANEOUS,0,167,0,1000,171,,,0x0000000BE7AA0040,0x0000000C0DCEF5B8,0x0000000BFD032160,0x0000000BFD160040,0
0x0000000BE6028160,0,0,0,0,0,0,0,0,7351,2,0,0,0,1129798,1129798,1098579,0,0,0x0000000000000000,128,RUNNING,1129798,1129802,MISCELLANEOUS,0,1712,1,1000,1607,,0x0000000BE73E0108,0x0000000BE6028040,0x0000000C0DCEF700,0x0000000BFD05A160,0x0000000BFD580040,0
0x0000000BFD68E160,2,0,0,0,0,0,0,0,6,0,0,0,0,1036716,1036065,1036065,0,0,0x0000000000000000,0,RUNNING,1036716,1036720,MEMORY_ALLOCATION_EXT,258,6,5,1000,1,,0x0000000BFD68A4E8,0x0000000BFD68E040,0x0000000C027F4F20,0x0000000000000000,0x0000000BFD5A0040,0
0x0000000BF736A160,2,0,0,0,0,0,0,0,1757,56,0,0,1129714,1129714,1036561,1036561,0,0,0x0000000000000000,0,SUSPENDED,1129714,1129718,LOGMGR_QUEUE,258,91,6,1000,1,,0x0000000BF73664E8,0x0000000BF736A040,0x0000000C027F52F8,0x0000000000000000,0x0000000BF7A80040,0
0x0000000BF7B82160,2,0,0,0,0,0,0,0,1863,0,0,0,1129736,1129736,1036562,1036561,0,0,0x0000000000000000,0,SUSPENDED,1129736,1129740,DIRTY_PAGE_POLL,258,16,0,1000,1,,0x0000000BF737E4E8,0x0000000BF7B82040,0x0000000C027F6110,0x0000000000000000,0x0000000BF7AA0040,0
0x0000000BF5A00160,2,0,0,0,0,0,0,0,66,0,0,0,1129084,1129084,1036945,1036945,0,0,0x0000000000000000,0,SUSPENDED,1129084,1129088,SQLTRACE_INCREMENTAL_FLUSH_SLEEP,258,135,0,1000,1,,0x0000000BF5A064E8,0x0000000BF5A00040,0x0000000C027F6258,0x0000000000000000,0x0000000BF59A0040,0
0x0000000BEB494160,2,0,0,0,0,0,0,0,18,0,0,0,1072187,1072187,1069272,1069272,0,0,0x0000000000000000,0,SUSPENDED,1072187,1072191,CLR_AUTO_EVENT,0,0,0,998,1,,0x0000000BEB4904E8,0x0000000BEB494040,0x0000000C027F7300,0x0000000000000000,0x0000000BF59E0040,0
0x0000000BEB4AA160,4102,1,0,0,0,0,0,0,6,0,0,0,1072187,1072187,1069348,1069347,0,0,0x0000000000000000,0,SUSPENDED,1069348,9223372036854775807,CLR_AUTO_EVENT,0,0,0,998,1,,0x0000000BEB4A64E8,0x0000000BEB4AA040,0x0000000C0DCEF098,0x0000000000000000,0x0000000BEB780040,0
0x0000000BFD61C160,2,0,0,0,0,0,0,0,3,0,0,0,1036066,1036066,1036066,1036066,0,0,0x0000000000000000,1,SUSPENDED,1036068,1036072,MEMORY_ALLOCATION_EXT,0,0,0,1000,1,,0x0000000BFD6184E8,0x0000000BFD61C040,0x0000000C027F5588,0x0000000000000000,0x0000000BFDC20040,0
0x0000000BFD690160,2097156,1,0,0,0,0,0,0,5,0,0,0,0,1036067,1036067,1036066,0,0,0x0000000000000000,1,RUNNING,1036068,9223372036854775807,MEMORY_ALLOCATION_EXT,0,0,0,1000,1,,0x0000000BFD6188C8,0x0000000BFD690040,0x0000000C027F56D0,0x0000000BFD61C160,0x0000000BFDC20040,0
0x0000000BFD692160,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1036068,0,0,0x0000000000000000,1,SUSPENDED,1037130,1037134,MISCELLANEOUS,0,4,0,1000,1,,,0x0000000BFD692040,0x0000000C027F5818,0x0000000BFD61C160,0x0000000BFDC20040,0
0x0000000BF72F8160,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1037126,0,0,0x0000000000000000,1,INIT,0,9223372036854775807,MISCELLANEOUS,0,0,0,1000,0,,,0x0000000BF72F8040,0x0000000000000000,0x0000000000000000,0x0000000BFDC20040,0
