0x0000000BFD008240	RING_BUFFER_EXCEPTION	1111450	<Record id = "18" type ="RING_BUFFER_EXCEPTION" time ="1111450"><Exception><Task address="0x0000000BE7E9E108"></Task><Error>9959</Error><Severity>16</Severity><State>1</State><UserDefined>0</UserDefined><Origin>1</Origin></Exception><Stack><frame id = "0">0X0000000C093DE349</frame><frame id = "1">0X0000000C062DC6EE</frame><frame id = "2">0X0000000C09B46920</frame><frame id = "3">0X0000000C09B3E35D</frame><frame id = "4">0X0000000C000F132B</frame><frame id = "5">0X0000000C062B6402</frame><frame id = "6">0X0000000C062B65B9</frame><frame id = "7">0X0000000C062B4AB0</frame><frame id = "8">0X0000000C062B4513</frame><frame id = "9">0X0000000C062B3AA4</frame><frame id = "10">0X0000000C062BDE4D</frame><frame id = "11">0X0000000C062BB7E2</frame><frame id = "12">0X0000000C062BB5D3</frame><frame id = "13">0X0000000C09384E1D</frame><frame id = "14">0X0000000C09385388</frame><frame id = "15">0X0000000C09384FFD</frame></Stack></Record>
0x0000000BFD008240	RING_BUFFER_EXCEPTION	1111450	<Record id = "17" type ="RING_BUFFER_EXCEPTION" time ="1111450"><Exception><Task address="0x0000000BE7E9E108"></Task><Error>9959</Error><Severity>16</Severity><State>1</State><UserDefined>0</UserDefined><Origin>0</Origin></Exception><Stack><frame id = "0">0X0000000C0939D2AA</frame><frame id = "1">0X0000000C06A951F4</frame><frame id = "2">0X0000000C039EE99B</frame><frame id = "3">0X0000000C0324CDF6</frame><frame id = "4">0X0000000C062B2AFF</frame><frame id = "5">0X0000000C062B2E14</frame><frame id = "6">0X0000000C062B6402</frame><frame id = "7">0X0000000C062B65B9</frame><frame id = "8">0X0000000C062B4AB0</frame><frame id = "9">0X0000000C062B4513</frame><frame id = "10">0X0000000C062B3AA4</frame><frame id = "11">0X0000000C062BDE4D</frame><frame id = "12">0X0000000C062BB7E2</frame><frame id = "13">0X0000000C062BB5D3</frame><frame id = "14">0X0000000C09384E1D</frame><frame id = "15">0X0000000C09385388</frame></Stack></Record>
0x0000000BFD008240	RING_BUFFER_EXCEPTION	1111444	<Record id = "16" type ="RING_BUFFER_EXCEPTION" time ="1111444"><Exception><Task address="0x0000000BE7E9E108"></Task><Error>9959</Error><Severity>16</Severity><State>1</State><UserDefined>0</UserDefined><Origin>1</Origin></Exception><Stack><frame id = "0">0X0000000C093DE349</frame><frame id = "1">0X0000000C062DD544</frame><frame id = "2">0X0000000C09B46920</frame><frame id = "3">0X0000000C09B3E35D</frame><frame id = "4">0X0000000C000F132B</frame><frame id = "5">0X0000000C062B4513</frame><frame id = "6">0X0000000C062B3AA4</frame><frame id = "7">0X0000000C062BDE4D</frame><frame id = "8">0X0000000C062BB7E2</frame><frame id = "9">0X0000000C062BB5D3</frame><frame id = "10">0X0000000C09384E1D</frame><frame id = "11">0X0000000C09385388</frame><frame id = "12">0X0000000C09384FFD</frame><frame id = "13">0X0000000C093B01B8</frame><frame id = "14">0X0000000C093B02C0</frame><frame id = "15">0X0000000C093AFA27</frame></Stack></Record>
0x0000000BFD008240	RING_BUFFER_EXCEPTION	1111444	<Record id = "15" type ="RING_BUFFER_EXCEPTION" time ="1111444"><Exception><Task address="0x0000000BE7E9E108"></Task><Error>9959</Error><Severity>16</Severity><State>1</State><UserDefined>0</UserDefined><Origin>1</Origin></Exception><Stack><frame id = "0">0X0000000C093DE349</frame><frame id = "1">0X0000000C062DC6EE</frame><frame id = "2">0X0000000C09B46920</frame><frame id = "3">0X0000000C09B3E35D</frame><frame id = "4">0X0000000C000F132B</frame><frame id = "5">0X0000000C062B6402</frame><frame id = "6">0X0000000C062B65B9</frame><frame id = "7">0X0000000C062B4AB0</frame><frame id = "8">0X0000000C062B4513</frame><frame id = "9">0X0000000C062B3AA4</frame><frame id = "10">0X0000000C062BDE4D</frame><frame id = "11">0X0000000C062BB7E2</frame><frame id = "12">0X0000000C062BB5D3</frame><frame id = "13">0X0000000C09384E1D</frame><frame id = "14">0X0000000C09385388</frame><frame id = "15">0X0000000C09384FFD</frame></Stack></Record>
0x0000000BFD008240	RING_BUFFER_EXCEPTION	1111444	<Record id = "14" type ="RING_BUFFER_EXCEPTION" time ="1111444"><Exception><Task address="0x0000000BE7E9E108"></Task><Error>9959</Error><Severity>16</Severity><State>1</State><UserDefined>0</UserDefined><Origin>0</Origin></Exception><Stack><frame id = "0">0X0000000C0939D2AA</frame><frame id = "1">0X0000000C06A94B95</frame><frame id = "2">0X0000000C039EEB55</frame><frame id = "3">0X0000000C0321061F</frame><frame id = "4">0X0000000C062B6402</frame><frame id = "5">0X0000000C062B65B9</frame><frame id = "6">0X0000000C062B4AB0</frame><frame id = "7">0X0000000C062B4513</frame><frame id = "8">0X0000000C062B3AA4</frame><frame id = "9">0X0000000C062BDE4D</frame><frame id = "10">0X0000000C062BB7E2</frame><frame id = "11">0X0000000C062BB5D3</frame><frame id = "12">0X0000000C09384E1D</frame><frame id = "13">0X0000000C09385388</frame><frame id = "14">0X0000000C09384FFD</frame><frame id = "15">0X0000000C093B01B8</frame></Stack></Record>
0x0000000BFD008240	RING_BUFFER_EXCEPTION	1111337	<Record id = "13" type ="RING_BUFFER_EXCEPTION" time ="1111337"><Exception><Task address="0x0000000BFD057088"></Task><Error>7609</Error><Severity>17</Severity><State>5</State><UserDefined>0</UserDefined><Origin>1</Origin></Exception><Stack><frame id = "0">0X0000000C093DE349</frame><frame id = "1">0X0000000C062DD544</frame><frame id = "2">0X0000000C09B46920</frame><frame id = "3">0X0000000C09B3E35D</frame><frame id = "4">0X0000000C000F132B</frame><frame id = "5">0X0000000C062B4513</frame><frame id = "6">0X0000000C062B3AA4</frame><frame id = "7">0X0000000C062BDE4D</frame><frame id = "8">0X0000000C062BB7E2</frame><frame id = "9">0X0000000C062BB5D3</frame><frame id = "10">0X0000000C09384E1D</frame><frame id = "11">0X0000000C09385388</frame><frame id = "12">0X0000000C09384FFD</frame><frame id = "13">0X0000000C093B01B8</frame><frame id = "14">0X0000000C093B02C0</frame><frame id = "15">0X0000000C093AFA27</frame></Stack></Record>
0x0000000BFD008240	RING_BUFFER_EXCEPTION	1111337	<Record id = "12" type ="RING_BUFFER_EXCEPTION" time ="1111337"><Exception><Task address="0x0000000BFD057088"></Task><Error>7609</Error><Severity>17</Severity><State>5</State><UserDefined>0</UserDefined><Origin>1</Origin></Exception><Stack><frame id = "0">0X0000000C093DE349</frame><frame id = "1">0X0000000C062DC6EE</frame><frame id = "2">0X0000000C09B46920</frame><frame id = "3">0X0000000C09B3E35D</frame><frame id = "4">0X0000000C000F132B</frame><frame id = "5">0X0000000C062B6402</frame><frame id = "6">0X0000000C062B65B9</frame><frame id = "7">0X0000000C062B4AB0</frame><frame id = "8">0X0000000C062B4513</frame><frame id = "9">0X0000000C062B3AA4</frame><frame id = "10">0X0000000C062BDE4D</frame><frame id = "11">0X0000000C062BB7E2</frame><frame id = "12">0X0000000C062BB5D3</frame><frame id = "13">0X0000000C09384E1D</frame><frame id = "14">0X0000000C09385388</frame><frame id = "15">0X0000000C09384FFD</frame></Stack></Record>
0x0000000BFD008240	RING_BUFFER_EXCEPTION	1111337	<Record id = "11" type ="RING_BUFFER_EXCEPTION" time ="1111337"><Exception><Task address="0x0000000BFD057088"></Task><Error>7609</Error><Severity>17</Severity><State>5</State><UserDefined>0</UserDefined><Origin>0</Origin></Exception><Stack><frame id = "0">0X0000000C0939D2AA</frame><frame id = "1">0X0000000C06A8BE33</frame><frame id = "2">0X0000000C06A9A245</frame><frame id = "3">0X0000000C039EE99B</frame><frame id = "4">0X0000000C0324CDF6</frame><frame id = "5">0X0000000C062B2AFF</frame><frame id = "6">0X0000000C062B2E14</frame><frame id = "7">0X0000000C062B6402</frame><frame id = "8">0X0000000C062B65B9</frame><frame id = "9">0X0000000C062B4AB0</frame><frame id = "10">0X0000000C062B4513</frame><frame id = "11">0X0000000C062B3AA4</frame><frame id = "12">0X0000000C062BDE4D</frame><frame id = "13">0X0000000C062BB7E2</frame><frame id = "14">0X0000000C062BB5D3</frame><frame id = "15">0X0000000C09384E1D</frame></Stack></Record>
0x0000000BFD008240	RING_BUFFER_EXCEPTION	1111210	<Record id = "10" type ="RING_BUFFER_EXCEPTION" time ="1111210"><Exception><Task address="0x0000000BFD057088"></Task><Error>9959</Error><Severity>16</Severity><State>1</State><UserDefined>0</UserDefined><Origin>1</Origin></Exception><Stack><frame id = "0">0X0000000C093DE349</frame><frame id = "1">0X0000000C062DD544</frame><frame id = "2">0X0000000C09B46920</frame><frame id = "3">0X0000000C09B3E35D</frame><frame id = "4">0X0000000C000F132B</frame><frame id = "5">0X0000000C062B4513</frame><frame id = "6">0X0000000C062B3AA4</frame><frame id = "7">0X0000000C062BDE4D</frame><frame id = "8">0X0000000C062BB7E2</frame><frame id = "9">0X0000000C062BB5D3</frame><frame id = "10">0X0000000C09384E1D</frame><frame id = "11">0X0000000C09385388</frame><frame id = "12">0X0000000C09384FFD</frame><frame id = "13">0X0000000C093B01B8</frame><frame id = "14">0X0000000C093B02C0</frame><frame id = "15">0X0000000C093AFA27</frame></Stack></Record>
0x0000000BFD008240	RING_BUFFER_EXCEPTION	1111210	<Record id = "9" type ="RING_BUFFER_EXCEPTION" time ="1111210"><Exception><Task address="0x0000000BFD057088"></Task><Error>9959</Error><Severity>16</Severity><State>1</State><UserDefined>0</UserDefined><Origin>1</Origin></Exception><Stack><frame id = "0">0X0000000C093DE349</frame><frame id = "1">0X0000000C062DC6EE</frame><frame id = "2">0X0000000C09B46920</frame><frame id = "3">0X0000000C09B3E35D</frame><frame id = "4">0X0000000C000F132B</frame><frame id = "5">0X0000000C062B6402</frame><frame id = "6">0X0000000C062B65B9</frame><frame id = "7">0X0000000C062B4AB0</frame><frame id = "8">0X0000000C062B4513</frame><frame id = "9">0X0000000C062B3AA4</frame><frame id = "10">0X0000000C062BDE4D</frame><frame id = "11">0X0000000C062BB7E2</frame><frame id = "12">0X0000000C062BB5D3</frame><frame id = "13">0X0000000C09384E1D</frame><frame id = "14">0X0000000C09385388</frame><frame id = "15">0X0000000C09384FFD</frame></Stack></Record>
0x0000000BFD008240	RING_BUFFER_EXCEPTION	1111210	<Record id = "8" type ="RING_BUFFER_EXCEPTION" time ="1111210"><Exception><Task address="0x0000000BFD057088"></Task><Error>9959</Error><Severity>16</Severity><State>1</State><UserDefined>0</UserDefined><Origin>0</Origin></Exception><Stack><frame id = "0">0X0000000C0939D2AA</frame><frame id = "1">0X0000000C06A951F4</frame><frame id = "2">0X0000000C039EE99B</frame><frame id = "3">0X0000000C0324CDF6</frame><frame id = "4">0X0000000C062B2AFF</frame><frame id = "5">0X0000000C062B2E14</frame><frame id = "6">0X0000000C062B6402</frame><frame id = "7">0X0000000C062B65B9</frame><frame id = "8">0X0000000C062B4AB0</frame><frame id = "9">0X0000000C062B4513</frame><frame id = "10">0X0000000C062B3AA4</frame><frame id = "11">0X0000000C062BDE4D</frame><frame id = "12">0X0000000C062BB7E2</frame><frame id = "13">0X0000000C062BB5D3</frame><frame id = "14">0X0000000C09384E1D</frame><frame id = "15">0X0000000C09385388</frame></Stack></Record>
0x0000000BFD008240	RING_BUFFER_EXCEPTION	1111048	<Record id = "7" type ="RING_BUFFER_EXCEPTION" time ="1111048"><Exception><Task address="0x0000000BFD057088"></Task><Error>7609</Error><Severity>17</Severity><State>5</State><UserDefined>0</UserDefined><Origin>1</Origin></Exception><Stack><frame id = "0">0X0000000C093DE349</frame><frame id = "1">0X0000000C062DD544</frame><frame id = "2">0X0000000C09B46920</frame><frame id = "3">0X0000000C09B3E35D</frame><frame id = "4">0X0000000C000F132B</frame><frame id = "5">0X0000000C062B4513</frame><frame id = "6">0X0000000C062B3AA4</frame><frame id = "7">0X0000000C062BDE4D</frame><frame id = "8">0X0000000C062BB7E2</frame><frame id = "9">0X0000000C062BB5D3</frame><frame id = "10">0X0000000C09384E1D</frame><frame id = "11">0X0000000C09385388</frame><frame id = "12">0X0000000C09384FFD</frame><frame id = "13">0X0000000C093B01B8</frame><frame id = "14">0X0000000C093B02C0</frame><frame id = "15">0X0000000C093AFA27</frame></Stack></Record>
0x0000000BFD008240	RING_BUFFER_EXCEPTION	1111048	<Record id = "6" type ="RING_BUFFER_EXCEPTION" time ="1111048"><Exception><Task address="0x0000000BFD057088"></Task><Error>7609</Error><Severity>17</Severity><State>5</State><UserDefined>0</UserDefined><Origin>1</Origin></Exception><Stack><frame id = "0">0X0000000C093DE349</frame><frame id = "1">0X0000000C062DC6EE</frame><frame id = "2">0X0000000C09B46920</frame><frame id = "3">0X0000000C09B3E35D</frame><frame id = "4">0X0000000C000F132B</frame><frame id = "5">0X0000000C062B6402</frame><frame id = "6">0X0000000C062B65B9</frame><frame id = "7">0X0000000C062B4AB0</frame><frame id = "8">0X0000000C062B4513</frame><frame id = "9">0X0000000C062B3AA4</frame><frame id = "10">0X0000000C062BDE4D</frame><frame id = "11">0X0000000C062BB7E2</frame><frame id = "12">0X0000000C062BB5D3</frame><frame id = "13">0X0000000C09384E1D</frame><frame id = "14">0X0000000C09385388</frame><frame id = "15">0X0000000C09384FFD</frame></Stack></Record>
0x0000000BFD008240	RING_BUFFER_EXCEPTION	1111048	<Record id = "5" type ="RING_BUFFER_EXCEPTION" time ="1111048"><Exception><Task address="0x0000000BFD057088"></Task><Error>7609</Error><Severity>17</Severity><State>5</State><UserDefined>0</UserDefined><Origin>0</Origin></Exception><Stack><frame id = "0">0X0000000C0939D2AA</frame><frame id = "1">0X0000000C06A8BE33</frame><frame id = "2">0X0000000C06A9A245</frame><frame id = "3">0X0000000C039EE99B</frame><frame id = "4">0X0000000C0324CDF6</frame><frame id = "5">0X0000000C062B2AFF</frame><frame id = "6">0X0000000C062B2E14</frame><frame id = "7">0X0000000C062B6402</frame><frame id = "8">0X0000000C062B65B9</frame><frame id = "9">0X0000000C062B4AB0</frame><frame id = "10">0X0000000C062B4513</frame><frame id = "11">0X0000000C062B3AA4</frame><frame id = "12">0X0000000C062BDE4D</frame><frame id = "13">0X0000000C062BB7E2</frame><frame id = "14">0X0000000C062BB5D3</frame><frame id = "15">0X0000000C09384E1D</frame></Stack></Record>
0x0000000BFD008240	RING_BUFFER_EXCEPTION	1110795	<Record id = "4" type ="RING_BUFFER_EXCEPTION" time ="1110795"><Exception><Task address="0x0000000BFD057088"></Task><Error>7609</Error><Severity>17</Severity><State>5</State><UserDefined>0</UserDefined><Origin>1</Origin></Exception><Stack><frame id = "0">0X0000000C093DE349</frame><frame id = "1">0X0000000C062DD544</frame><frame id = "2">0X0000000C09B46920</frame><frame id = "3">0X0000000C09B3E35D</frame><frame id = "4">0X0000000C000F132B</frame><frame id = "5">0X0000000C062B4513</frame><frame id = "6">0X0000000C062B3AA4</frame><frame id = "7">0X0000000C062BDE4D</frame><frame id = "8">0X0000000C062BB7E2</frame><frame id = "9">0X0000000C062BB5D3</frame><frame id = "10">0X0000000C09384E1D</frame><frame id = "11">0X0000000C09385388</frame><frame id = "12">0X0000000C09384FFD</frame><frame id = "13">0X0000000C093B01B8</frame><frame id = "14">0X0000000C093B02C0</frame><frame id = "15">0X0000000C093AFA27</frame></Stack></Record>
0x0000000BFD008240	RING_BUFFER_EXCEPTION	1110794	<Record id = "3" type ="RING_BUFFER_EXCEPTION" time ="1110794"><Exception><Task address="0x0000000BFD057088"></Task><Error>7609</Error><Severity>17</Severity><State>5</State><UserDefined>0</UserDefined><Origin>1</Origin></Exception><Stack><frame id = "0">0X0000000C093DE349</frame><frame id = "1">0X0000000C062DC6EE</frame><frame id = "2">0X0000000C09B46920</frame><frame id = "3">0X0000000C09B3E35D</frame><frame id = "4">0X0000000C000F132B</frame><frame id = "5">0X0000000C062B6402</frame><frame id = "6">0X0000000C062B65B9</frame><frame id = "7">0X0000000C062B4AB0</frame><frame id = "8">0X0000000C062B4513</frame><frame id = "9">0X0000000C062B3AA4</frame><frame id = "10">0X0000000C062BDE4D</frame><frame id = "11">0X0000000C062BB7E2</frame><frame id = "12">0X0000000C062BB5D3</frame><frame id = "13">0X0000000C09384E1D</frame><frame id = "14">0X0000000C09385388</frame><frame id = "15">0X0000000C09384FFD</frame></Stack></Record>
0x0000000BFD008240	RING_BUFFER_EXCEPTION	1110794	<Record id = "2" type ="RING_BUFFER_EXCEPTION" time ="1110794"><Exception><Task address="0x0000000BFD057088"></Task><Error>7609</Error><Severity>17</Severity><State>5</State><UserDefined>0</UserDefined><Origin>0</Origin></Exception><Stack><frame id = "0">0X0000000C0939D2AA</frame><frame id = "1">0X0000000C06A8BE33</frame><frame id = "2">0X0000000C06A9A245</frame><frame id = "3">0X0000000C039EE99B</frame><frame id = "4">0X0000000C0324CDF6</frame><frame id = "5">0X0000000C062B2AFF</frame><frame id = "6">0X0000000C062B2E14</frame><frame id = "7">0X0000000C062B6402</frame><frame id = "8">0X0000000C062B65B9</frame><frame id = "9">0X0000000C062B4AB0</frame><frame id = "10">0X0000000C062B4513</frame><frame id = "11">0X0000000C062B3AA4</frame><frame id = "12">0X0000000C062BDE4D</frame><frame id = "13">0X0000000C062BB7E2</frame><frame id = "14">0X0000000C062BB5D3</frame><frame id = "15">0X0000000C09384E1D</frame></Stack></Record>
