327680,10,622,1,0,0,0,48,1,3,0,,0,0,0,0,0,40,0,0,0,10,0,0,,0,0,
327680,11,622,2,0,0,0,52,2,5,0,,0,0,0,0,0,41,0,0,0,11,0,0,,0,0,
327680,12,622,4,0,0,0,56,4,10,0,,0,0,0,0,0,43,0,0,0,12,0,0,,0,0,
327680,13,622,2,0,0,0,52,2,5,0,,0,0,0,0,0,47,0,0,0,13,0,0,,0,0,
327680,14,622,2,0,0,0,52,2,5,0,,0,0,0,0,0,49,0,0,0,14,0,0,,0,0,
327680,15,622,2,0,0,0,52,2,5,0,,0,0,0,0,0,51,0,0,0,15,0,0,,0,0,
327680,16,622,16,0,0,0,165,16,0,0,,0,0,0,0,0,-1,0,0,0,16,0,0,,0,0,
327680,17,622,8,0,0,0,165,8,0,0,,0,0,0,0,0,-2,0,0,0,17,0,0,,0,0,
327680,18,432,4,0,0,0,56,4,10,0,,0,0,1,0,0,53,0,0,0,18,0,0,,0,0,
458752,1,471,8,0,0,0,127,8,19,0,,0,1,0,0,0,4,1,0,0,1,0,0,,0,0,
458752,2,495,1,0,0,0,48,1,3,0,,0,0,0,0,0,12,0,0,0,2,0,0,,0,0,
458752,3,495,8,0,0,0,127,8,19,0,,0,0,0,0,0,13,0,0,0,3,0,0,,0,0,
458752,4,471,4,0,0,0,56,4,10,0,,0,0,0,0,0,21,0,0,0,4,0,0,,0,0,
458752,5,482,2,0,0,0,52,2,5,0,,0,0,0,0,0,25,0,0,0,5,0,0,,0,0,
458752,6,529,6,0,0,0,173,6,0,0,,0,0,0,0,0,27,0,0,0,6,0,0,,0,0,
458752,7,529,6,0,0,0,173,6,0,0,,0,0,0,0,0,33,0,0,0,7,0,0,,0,0,
458752,8,529,6,0,0,0,173,6,0,0,,0,0,0,0,0,39,0,0,0,8,0,0,,0,0,
458752,9,543,8,0,0,0,127,8,19,0,,0,0,0,0,0,45,0,0,0,9,0,0,,0,0,
458752,10,529,8,0,0,0,127,8,19,0,,0,0,0,0,0,53,0,0,0,10,0,0,,0,0,
458752,11,543,8,0,0,0,127,8,19,0,,0,0,0,0,0,61,0,0,0,11,0,0,,0,0,
524288,1,4,4,0,0,0,56,4,10,0,,0,0,0,0,0,4,0,0,0,1,0,0,,0,0,
524288,2,0,2,0,0,0,52,2,5,0,,0,0,0,0,0,8,0,0,0,2,0,0,,0,0,
524288,3,0,256,0,0,0,239,256,0,0,SQL_Latin1_General_CP1_CI_AS,0,0,0,0,0,10,0,0,0,3,0,0,,0,0,
524288,4,6,520,0,0,0,239,520,0,0,SQL_Latin1_General_CP1_CI_AS,0,0,0,0,0,266,0,0,0,4,0,0,,0,0,
281474977103872,1,0,4,0,0,0,56,4,10,0,,0,1,0,0,0,4,1,0,0,1,0,0,,0,0,
281474977103872,2,0,4,0,0,0,56,4,10,0,,0,2,0,0,0,8,5,0,0,2,0,0,,0,0,
281474977103872,3,0,4,0,0,0,56,4,10,0,,0,3,0,0,0,12,9,0,0,3,0,0,,0,0,
281474977103872,4,0,4,0,0,0,56,4,10,0,,0,4,0,0,0,16,13,0,0,4,0,0,,0,0,
281474977103872,5,0,4,0,0,0,56,4,10,0,,0,5,0,0,0,20,17,0,0,5,0,0,,0,0,
281474977103872,6,0,4,0,0,0,56,4,10,0,,0,6,0,0,0,24,21,0,0,6,0,0,,0,0,
281474977103872,7,0,8,0,0,0,127,8,19,0,,0,0,0,0,0,28,0,0,0,7,0,0,,0,0,
281474977103872,8,0,4,0,0,0,56,4,10,0,,0,0,0,0,0,36,0,0,0,8,0,0,,0,0,
281474977103872,9,0,4,0,0,0,56,4,10,0,,0,0,0,0,0,40,0,0,0,9,0,0,,0,0,
281474977300480,1,0,1,0,0,0,48,1,3,0,,0,1,0,0,0,4,1,0,0,1,0,0,,0,0,
281474977300480,2,0,8,0,0,0,127,8,19,0,,0,2,0,0,0,5,2,0,0,2,0,0,,0,0,
281474977300480,3,0,8,0,0,0,127,8,19,0,,0,3,0,0,0,13,10,0,0,3,0,0,,0,0,
281474977300480,4,0,4,0,0,0,56,4,10,0,,0,4,0,0,0,21,18,0,0,4,0,0,,0,0,
281474977300480,5,0,8016,0,0,0,98,8016,0,0,,0,0,1,0,0,-1,0,0,0,5,0,0,,0,0,
281474977300480,6,0,8000,0,0,0,165,-1,0,0,,0,0,1,0,0,-2,0,0,0,6,0,0,,0,0,
281474977824768,1,0,4,0,0,0,56,4,10,0,,0,1,0,0,0,4,1,0,0,1,0,0,,0,0,
281474977824768,2,0,256,0,0,0,231,256,0,0,SQL_Latin1_General_CP1_CI_AS,0,0,0,0,0,-1,0,0,0,2,0,0,,0,0,
281474977824768,3,0,4,0,0,0,56,4,10,0,,0,0,1,0,0,8,0,0,0,3,0,0,,0,0,
281474977824768,4,0,4,0,0,0,56,4,10,0,,0,0,1,0,0,12,0,0,0,4,0,0,,0,0,
281474977824768,5,0,512,0,0,0,231,512,0,0,SQL_Latin1_General_CP1_CI_AS,0,0,1,0,0,-2,0,0,0,5,0,0,,0,0,
281474977824768,6,0,1,0,0,0,48,1,3,0,,0,0,0,0,0,16,0,0,0,6,0,0,,0,0,
281474977890304,1,0,4,0,0,0,56,4,10,0,,0,1,0,0,0,4,1,0,0,1,0,0,,0,0,
281474977890304,2,0,4,0,0,0,56,4,10,0,,0,2,0,0,0,8,5,0,0,2,0,0,,0,0,
281474977890304,3,0,256,0,0,0,231,256,0,0,SQL_Latin1_General_CP1_CI_AS,0,0,0,0,0,-1,0,0,0,3,0,0,,0,0,
281474977890304,4,0,4,0,0,0,56,4,10,0,,0,0,0,0,0,12,0,0,0,4,0,0,,0,0,
281474977890304,5,0,4,0,0,0,56,4,10,0,,0,0,0,0,0,16,0,0,0,5,0,0,,0,0,
281474977890304,6,0,4,0,0,0,56,4,10,0,,0,0,0,0,0,20,0,0,0,6,0,0,,0,0,
281474977955840,1,0,4,0,0,0,56,4,10,0,,0,1,0,0,0,4,1,0,0,1,0,0,,0,0,
281474977955840,2,0,4,0,0,0,56,4,10,0,,0,2,0,0,0,8,5,0,0,2,0,0,,0,0,
281474977955840,3,0,4,0,0,0,56,4,10,0,,0,3,0,0,0,12,9,0,0,3,0,0,,0,0,
281474977955840,4,0,4,0,0,0,56,4,10,0,,0,4,0,0,0,16,13,0,0,4,0,0,,0,0,
281474977955840,5,0,4,0,0,0,56,4,10,0,,0,0,0,0,0,20,0,0,0,5,0,0,,0,0,
281474978021376,1,2,4,0,0,0,56,4,10,0,,0,1,0,0,0,4,1,0,0,1,0,0,,0,0,
281474978021376,2,2,4,0,0,0,56,4,10,0,,0,2,0,0,0,8,5,0,0,2,0,0,,0,0,
281474978021376,3,2,16,0,0,0,36,16,0,0,,0,0,0,0,0,12,0,0,0,3,0,0,,0,0,
281474978021376,4,2,520,0,0,0,231,520,0,0,SQL_Latin1_General_CP1_CI_AS,0,0,1,0,0,-1,0,0,0,4,0,0,,0,0,
281474978086912,1,0,4,0,0,0,56,4,10,0,,0,0,0,0,0,4,0,0,0,1,0,0,,0,0,
281474978086912,2,0,4,0,0,0,56,4,10,0,,0,1,0,0,0,8,1,0,0,2,0,0,,0,0,
281474978086912,3,0,4,0,0,0,56,4,10,0,,0,2,0,0,0,12,5,0,0,3,0,0,,0,0,
281474978086912,4,0,4,0,0,0,56,4,10,0,,0,0,0,0,0,16,0,0,0,4,0,0,,0,0,
281474978086912,5,0,4,0,0,0,56,4,10,0,,0,0,0,0,0,20,0,0,0,5,0,0,,0,0,
281474978152448,1,0,4,0,0,0,56,4,10,0,,0,0,0,0,0,4,0,0,0,1,0,0,,0,0,
281474978152448,2,0,4,0,0,0,56,4,10,0,,0,1,0,0,0,8,1,0,0,2,0,0,,0,0,
281474978152448,3,0,4,0,0,0,56,4,10,0,,0,2,0,0,0,12,5,0,0,3,0,0,,0,0,
281474978152448,4,0,4,0,0,0,56,4,10,0,,0,3,0,0,0,16,9,0,0,4,0,0,,0,0,
281474978152448,5,0,4,0,0,0,56,4,10,0,,0,0,0,0,0,20,0,0,0,5,0,0,,0,0,
281474978152448,6,0,4,0,0,0,56,4,10,0,,0,0,0,0,0,24,0,0,0,6,0,0,,0,0,
281474978152448,7,0,1,0,0,0,48,1,3,0,,0,0,0,0,0,28,0,0,0,7,0,0,,0,0,
281474978152448,8,0,1,0,0,0,48,1,3,0,,0,0,0,0,0,29,0,0,0,8,0,0,,0,0,
281474978152448,9,0,4,0,0,0,56,4,10,0,,0,0,0,0,0,30,0,0,0,9,0,0,,0,0,
281474978152448,10,0,4,0,0,0,56,4,10,0,,0,0,0,0,0,34,0,0,0,10,0,0,,0,0,
281474978152448,11,0,4,0,0,0,56,4,10,0,,0,0,0,0,0,38,0,0,0,11,0,0,,0,0,
281474978152448,12,0,256,0,0,0,231,256,0,0,SQL_Latin1_General_CP1_CI_AS,0,0,0,0,0,-1,0,0,0,12,0,0,,0,0,
281474978152448,13,0,520,0,0,0,231,520,0,0,SQL_Latin1_General_CP1_CI_AS,0,0,0,0,0,-2,0,0,0,13,0,0,,0,0,
281474978152448,14,0,10,0,0,0,173,10,0,0,,0,0,1,0,0,42,0,0,0,14,0,0,,0,0,
281474978152448,15,0,10,0,0,0,173,10,0,0,,0,0,1,0,0,52,0,0,0,15,0,0,,0,0,
281474978152448,16,0,16,0,0,0,36,16,0,0,,0,0,1,0,0,62,0,0,0,16,0,0,,0,0,
281474978152448,17,0,4,0,0,0,56,4,10,0,,0,0,0,0,0,78,0,0,0,17,0,0,,0,0,
281474978152448,18,0,10,0,0,0,173,10,0,0,,0,0,1,0,0,82,0,0,0,18,0,0,,0,0,
281474978152448,19,0,10,0,0,0,173,10,0,0,,0,0,1,0,0,92,0,0,0,19,0,0,,0,0,
281474978152448,20,0,10,0,0,0,173,10,0,0,,0,0,1,0,0,102,0,0,0,20,0,0,,0,0,
281474978152448,21,0,10,0,0,0,173,10,0,0,,0,0,1,0,0,112,0,0,0,21,0,0,,0,0,
281474978152448,22,0,10,0,0,0,173,10,0,0,,0,0,1,0,0,122,0,0,0,22,0,0,,0,0,
281474978152448,23,0,10,0,0,0,173,10,0,0,,0,0,1,0,0,132,0,0,0,23,0,0,,0,0,
281474978152448,24,0,10,0,0,0,173,10,0,0,,0,0,1,0,0,142,0,0,0,24,0,0,,0,0,
281474978152448,25,0,16,0,0,0,36,16,0,0,,0,0,1,0,0,152,0,0,0,25,0,0,,0,0,
281474978152448,26,0,8,0,0,0,61,8,23,3,,0,0,0,0,0,168,0,0,0,26,0,0,,0,0,
281474978152448,27,0,10,0,0,0,173,10,0,0,,0,0,1,0,0,176,0,0,0,27,0,0,,0,0,
281474978152448,28,0,10,0,0,0,173,10,0,0,,0,0,1,0,0,186,0,0,0,28,0,0,,0,0,
281474978152448,29,0,10,0,0,0,173,10,0,0,,0,0,1,0,0,196,0,0,0,29,0,0,,0,0,
281474978152448,30,0,16,0,0,0,36,16,0,0,,0,0,1,0,0,206,0,0,0,30,0,0,,0,0,
281474978152448,31,0,10,0,0,0,173,10,0,0,,0,0,1,0,0,222,0,0,0,31,0,0,,0,0,
281474978152448,32,0,8,0,0,0,127,8,19,0,,0,0,0,0,0,232,0,0,0,32,0,0,,0,0,
281474978152448,33,0,16,0,0,0,36,16,0,0,,0,0,1,0,0,240,0,0,0,33,0,0,,0,0,
281474978217984,1,1,4,0,0,0,56,4,10,0,,0,0,0,0,0,4,0,0,0,1,0,0,,0,0,
281474978217984,2,1,4,0,0,0,56,4,10,0,,0,1,0,0,0,8,1,0,0,2,0,0,,0,0,
281474978217984,3,1,4,0,0,0,56,4,10,0,,0,0,0,0,0,12,0,0,0,3,0,0,,0,0,
281474978217984,4,1,2,0,0,0,175,2,0,0,Latin1_General_CI_AS_KS_WS,0,0,0,0,0,16,0,0,0,4,0,0,,0,0,
281474978217984,5,1,16,0,0,0,36,16,0,0,,0,0,1,0,0,18,0,0,0,5,0,0,,0,0,
281474978217984,6,1,4,0,0,0,56,4,10,0,,0,0,1,0,0,34,0,0,0,6,0,0,,0,0,
281474978217984,7,1,4,0,0,0,56,4,10,0,,0,0,0,0,0,38,0,0,0,7,0,0,,0,0,
281474978217984,8,1,256,0,0,0,231,256,0,0,SQL_Latin1_General_CP1_CI_AS,0,0,0,0,0,-1,0,0,0,8,0,0,,0,0,
281474978283520,1,6,4,0,0,0,56,4,10,0,,0,0,0,0,0,4,0,0,0,1,0,0,,0,0,
281474978283520,2,6,4,0,0,0,56,4,10,0,,0,1,0,0,0,8,1,0,0,2,0,0,,0,0,
281474978283520,3,14,4,0,0,0,56,4,10,0,,0,0,0,0,0,12,0,0,0,3,0,0,,0,0,
281474978283520,4,16,4,0,0,0,56,4,10,0,,0,0,0,0,0,16,0,0,0,4,0,0,,0,0,
281474978283520,5,16,1,0,0,0,48,1,3,0,,0,0,0,0,0,20,0,0,0,5,0,0,,0,0,
281474978283520,6,16,1,0,0,0,48,1,3,0,,0,0,0,0,0,21,0,0,0,6,0,0,,0,0,
281474978283520,7,21,4,0,0,0,56,4,10,0,,0,0,0,0,0,22,0,0,0,7,0,0,,0,0,
281474978283520,8,21,4,0,0,0,56,4,10,0,,0,0,0,0,0,26,0,0,0,8,0,0,,0,0,
281474978283520,9,16,4,0,0,0,56,4,10,0,,0,0,0,0,0,30,0,0,0,9,0,0,,0,0,
281474978283520,10,14,256,0,0,0,231,256,0,0,SQL_Latin1_General_CP1_CI_AS,0,0,0,0,0,-1,0,0,0,10,0,0,,0,0,
281474978283520,11,14,520,0,0,0,231,520,0,0,SQL_Latin1_General_CP1_CI_AS,0,0,0,0,0,-2,0,0,0,11,0,0,,0,0,
281474978283520,12,14,10,0,0,0,173,10,0,0,,0,0,1,0,0,34,0,0,0,12,0,0,,0,0,
281474978283520,13,14,10,0,0,0,173,10,0,0,,0,0,1,0,0,44,0,0,0,13,0,0,,0,0,
281474978283520,14,14,16,0,0,0,36,16,0,0,,0,0,1,0,0,54,0,0,0,14,0,0,,0,0,
281474978283520,15,6,4,0,0,0,56,4,10,0,,0,0,0,0,0,70,0,0,0,15,0,0,,0,0,
281474978283520,16,6,10,0,0,0,173,10,0,0,,0,0,1,0,0,74,0,0,0,16,0,0,,0,0,
281474978283520,17,6,10,0,0,0,173,10,0,0,,0,0,1,0,0,84,0,0,0,17,0,0,,0,0,
281474978283520,18,6,10,0,0,0,173,10,0,0,,0,0,1,0,0,94,0,0,0,18,0,0,,0,0,
281474978283520,19,14,10,0,0,0,173,10,0,0,,0,0,1,0,0,104,0,0,0,19,0,0,,0,0,
281474978283520,20,6,10,0,0,0,173,10,0,0,,0,0,1,0,0,114,0,0,0,20,0,0,,0,0,
281474978283520,21,14,10,0,0,0,173,10,0,0,,0,0,1,0,0,124,0,0,0,21,0,0,,0,0,
281474978283520,22,6,10,0,0,0,173,10,0,0,,0,0,1,0,0,134,0,0,0,22,0,0,,0,0,
281474978283520,23,6,16,0,0,0,36,16,0,0,,0,0,1,0,0,144,0,0,0,23,0,0,,0,0,
281474978283520,24,6,8,0,0,0,61,8,23,3,,0,0,0,0,0,160,0,0,0,24,0,0,,0,0,
281474978283520,25,6,10,0,0,0,173,10,0,0,,0,0,1,0,0,168,0,0,0,25,0,0,,0,0,
281474978283520,26,6,10,0,0,0,173,10,0,0,,0,0,1,0,0,178,0,0,0,26,0,0,,0,0,
281474978283520,27,6,10,0,0,0,173,10,0,0,,0,0,1,0,0,188,0,0,0,27,0,0,,0,0,
281474978283520,28,6,16,0,0,0,36,16,0,0,,0,0,1,0,0,198,0,0,0,28,0,0,,0,0,
281474978283520,29,6,10,0,0,0,173,10,0,0,,0,0,1,0,0,214,0,0,0,29,0,0,,0,0,
281474978283520,30,6,8,0,0,0,127,8,19,0,,0,0,0,0,0,224,0,0,0,30,0,0,,0,0,
281474978283520,31,6,16,0,0,0,36,16,0,0,,0,0,1,0,0,232,0,0,0,31,0,0,,0,0,
281474978349056,1,0,4,0,0,0,56,4,10,0,,0,1,0,0,0,4,1,0,0,1,0,0,,0,0,
281474978349056,2,0,4,0,0,0,56,4,10,0,,0,0,0,0,0,8,0,0,0,2,0,0,,0,0,
281474978349056,3,0,4,0,0,0,56,4,10,0,,0,0,0,0,0,12,0,0,0,3,0,0,,0,0,
281474978349056,4,0,1,0,0,0,175,1,0,0,Latin1_General_CI_AS_KS_WS,0,0,0,0,0,16,0,0,0,4,0,0,,0,0,
281474978349056,5,0,8,0,0,0,61,8,23,3,,0,0,1,0,0,17,0,0,0,5,0,0,,0,0,
281474978349056,6,0,8,0,0,0,61,8,23,3,,0,0,1,0,0,25,0,0,0,6,0,0,,0,0,
281474978349056,7,0,8,0,0,0,127,8,19,0,,0,0,0,0,0,33,0,0,0,7,0,0,,0,0,
281474978349056,8,0,4,0,0,0,56,4,10,0,,0,0,0,0,0,41,0,0,0,8,0,0,,0,0,
281474978349056,9,0,8,0,0,0,173,8,0,0,,0,0,0,0,0,45,0,0,0,9,0,0,,0,0,
281474978349056,10,0,8,0,0,0,173,8,0,0,,0,0,1,0,0,53,0,0,0,10,0,0,,0,0,
281474978349056,11,0,1,0,0,0,48,1,3,0,,0,0,0,0,0,61,0,0,0,11,0,0,,0,0,
281474978349056,12,0,1,0,0,0,48,1,3,0,,0,0,0,0,0,62,0,0,0,12,0,0,,0,0,
281474978349056,13,0,4,0,0,0,56,4,10,0,,0,0,0,0,0,63,0,0,0,13,0,0,,0,0,
281474978349056,14,0,8,0,0,0,127,8,19,0,,0,0,0,0,0,67,0,0,0,14,0,0,,0,0,
281474978349056,15,0,4,0,0,0,56,4,10,0,,0,0,0,0,0,75,0,0,0,15,0,0,,0,0,
281474978480128,1,14,4,0,0,0,56,4,10,0,,0,1,0,0,0,4,1,0,0,1,0,0,,0,0,
281474978480128,2,14,256,0,0,0,231,256,0,0,SQL_Latin1_General_CP1_CI_AS,0,0,0,0,0,-1,0,0,0,2,0,0,,0,0,
281474978480128,3,24,1,0,0,0,175,1,0,0,Latin1_General_CI_AS_KS_WS,0,0,0,0,0,8,0,0,0,3,0,0,,0,0,
281474978480128,4,24,85,0,0,0,165,85,0,0,,0,0,1,0,0,-2,0,0,0,4,0,0,,0,0,
281474978480128,5,14,256,0,0,0,165,256,0,0,,0,0,1,0,0,-3,0,0,0,5,0,0,,0,0,
281474978480128,6,14,256,0,0,0,231,256,0,0,SQL_Latin1_General_CP1_CI_AS,0,0,1,0,0,-4,0,0,0,6,0,0,,0,0,
281474978480128,7,14,4,0,0,0,56,4,10,0,,0,0,0,0,0,9,0,0,0,7,0,0,,0,0,
281474978480128,8,14,8,0,0,0,61,8,23,3,,0,0,0,0,0,13,0,0,0,8,0,0,,0,0,
281474978480128,9,24,8,0,0,0,61,8,23,3,,0,0,0,0,0,21,0,0,0,9,0,0,,0,0,
281474978480128,10,0,256,0,0,0,231,256,0,0,SQL_Latin1_General_CP1_CI_AS,0,0,1,0,0,-5,0,0,0,10,0,0,,0,0,
281474978545664,1,0,4,0,0,0,56,4,10,0,,0,1,0,0,0,4,1,0,0,1,0,0,,0,0,
281474978545664,2,0,256,0,0,0,231,256,0,0,SQL_Latin1_General_CP1_CI_AS,0,0,0,0,0,-1,0,0,0,2,0,0,,0,0,
281474978545664,3,0,85,0,0,0,165,85,0,0,,0,0,1,0,0,-2,0,0,0,3,0,0,,0,0,
281474978545664,4,0,4,0,0,0,56,4,10,0,,0,0,0,0,0,8,0,0,0,4,0,0,,0,0,
281474978545664,5,0,4,0,0,0,56,4,10,0,,0,0,0,0,0,12,0,0,0,5,0,0,,0,0,
281474978545664,6,0,4,0,0,0,56,4,10,0,,0,0,0,0,0,16,0,0,0,6,0,0,,0,0,
281474978545664,7,0,8,0,0,0,61,8,23,3,,0,0,0,0,0,20,0,0,0,7,0,0,,0,0,
281474978545664,8,0,8,0,0,0,61,8,23,3,,0,0,0,0,0,28,0,0,0,8,0,0,,0,0,
281474978545664,9,0,16,0,0,0,36,16,0,0,,0,0,0,0,0,36,0,0,0,9,0,0,,0,0,
281474978545664,10,0,4,0,0,0,56,4,10,0,,0,0,0,0,0,52,0,0,0,10,0,0,,0,0,
281474978545664,11,0,1,0,0,0,48,1,3,0,,0,0,0,0,0,56,0,0,0,11,0,0,,0,0,
281474978611200,1,181,1,0,0,0,48,1,3,0,,0,1,0,0,0,4,1,0,0,1,0,0,,0,0,
281474978611200,2,181,4,0,0,0,56,4,10,0,,0,2,0,0,0,5,2,0,0,2,0,0,,0,0,
281474978611200,3,181,4,0,0,0,56,4,10,0,,0,3,0,0,0,9,6,0,0,3,0,0,,0,0,
281474978611200,4,181,4,0,0,0,56,4,10,0,,0,4,0,0,0,13,10,0,0,4,0,0,,0,0,
281474978611200,5,181,4,0,0,0,56,4,10,0,,0,5,0,0,0,17,14,0,0,5,0,0,,0,0,
281474978611200,6,181,4,0,0,0,175,4,0,0,Latin1_General_CI_AS_KS_WS,0,6,0,0,0,21,18,0,0,6,0,0,,0,0,
281474978611200,7,182,1,0,0,0,175,1,0,0,Latin1_General_CI_AS_KS_WS,0,0,0,0,0,25,0,0,0,7,0,0,,0,0,
281474978938880,1,2630,4,0,0,0,56,4,10,0,,0,1,0,0,0,4,1,0,0,1,0,0,,0,0,
281474978938880,2,2630,256,0,0,0,231,256,0,0,SQL_Latin1_General_CP1_CI_AS,0,0,0,0,0,-1,0,0,0,2,0,0,,0,0,
281474978938880,3,2630,4,0,0,0,56,4,10,0,,0,0,0,0,0,8,0,0,0,3,0,0,,0,0,
281474978938880,4,2630,1,0,0,0,48,1,3,0,,0,0,0,0,0,12,0,0,0,4,0,0,,0,0,
281474978938880,5,2830,4,0,0,0,56,4,10,0,,0,0,0,0,0,13,0,0,0,5,0,0,,0,0,
281474978938880,6,2630,2,0,0,0,175,2,0,0,Latin1_General_CI_AS_KS_WS,0,0,0,0,0,17,0,0,0,6,0,0,,0,0,
281474978938880,7,2630,4,0,0,0,56,4,10,0,,0,0,0,0,0,19,0,0,0,7,0,0,,0,0,
281474978938880,8,2630,1,0,0,0,48,1,3,0,,0,0,0,0,0,23,0,0,0,8,0,0,,0,0,
281474978938880,9,2775,4,0,0,0,56,4,10,0,,0,0,0,0,0,24,0,0,0,9,0,0,,0,0,
281474978938880,10,2630,8,0,0,0,61,8,23,3,,0,0,0,0,0,28,0,0,0,10,0,0,,0,0,
281474978938880,11,3035,8,0,0,0,61,8,23,3,,0,0,0,0,0,36,0,0,0,11,0,0,,0,0,
281474978938880,12,2631,4,0,0,0,56,4,10,0,,0,0,0,0,0,44,0,0,0,12,0,0,,0,0,
281474979004416,1,0,8,0,0,0,127,8,19,0,,0,1,0,0,0,-1,-1,0,0,1,1,0,,0,0,
281474979004416,2,0,4,0,0,0,56,4,10,0,,0,2,0,0,0,-2,-2,0,0,2,2,0,,0,0,
281474979004416,3,0,4,0,0,0,56,4,10,0,,0,0,0,0,0,-3,0,0,0,3,0,0,,0,0,
281474979004416,4,0,8,0,0,0,127,8,19,0,,0,0,1,0,0,-4,0,0,0,4,0,0,,0,0,
281474979004416,5,0,4,0,0,0,56,4,10,0,,0,0,0,0,0,-5,0,0,0,5,0,0,,0,0,
281474979004416,6,0,4,0,0,0,56,4,10,0,,0,0,0,0,0,-6,0,0,0,6,0,0,,0,0,
281474979004416,7,0,4,0,0,0,56,4,10,0,,0,0,0,0,0,-7,0,0,0,7,0,0,,0,0,
281474979004416,8,0,4,0,0,0,56,4,10,0,,0,0,0,0,0,-8,0,0,0,8,0,0,,0,0,
281474979004416,9,0,8,0,0,0,127,8,19,0,,0,0,0,0,0,-9,0,0,0,9,0,0,,0,0,
281474979004416,10,0,8,0,0,0,61,8,23,3,,0,0,1,0,0,-10,0,0,0,10,0,0,,0,0,
281474979004416,11,0,8,0,0,0,61,8,23,3,,0,0,1,0,0,-11,0,0,0,11,0,0,,0,0,
281474979069952,1,0,4,0,0,0,56,4,10,0,,0,1,0,0,0,4,1,0,0,1,0,0,,0,0,
281474979069952,2,0,256,0,0,0,231,256,0,0,SQL_Latin1_General_CP1_CI_AS,0,0,0,0,0,-1,0,0,0,2,0,0,,0,0,
281474979069952,3,0,510,0,0,0,231,510,0,0,SQL_Latin1_General_CP1_CI_AS,0,0,0,0,0,-2,0,0,0,3,0,0,,0,0,
281474979069952,4,0,1,0,0,0,48,1,3,0,,0,0,0,0,0,8,0,0,0,4,0,0,,0,0,
281474979069952,5,0,8000,0,0,0,231,8000,0,0,SQL_Latin1_General_CP1_CI_AS,0,0,0,0,0,-3,0,0,0,5,0,0,,0,0,
281474979069952,6,0,4,0,0,0,56,4,10,0,,0,0,0,0,0,9,0,0,0,6,0,0,,0,0,
281474979069952,7,0,8000,0,0,0,231,8000,0,0,SQL_Latin1_General_CP1_CI_AS,0,0,1,0,0,-4,0,0,0,7,0,0,,0,0,
281474979069952,8,0,8000,0,0,0,231,8000,0,0,SQL_Latin1_General_CP1_CI_AS,0,0,1,0,0,-5,0,0,0,8,0,0,,0,0,
281474979069952,9,0,256,0,0,0,231,256,0,0,SQL_Latin1_General_CP1_CI_AS,0,0,1,0,0,-6,0,0,0,9,0,0,,0,0,
281474979069952,10,0,256,0,0,0,231,256,0,0,SQL_Latin1_General_CP1_CI_AS,0,0,1,0,0,-7,0,0,0,10,0,0,,0,0,
281474979069952,11,0,256,0,0,0,231,256,0,0,SQL_Latin1_General_CP1_CI_AS,0,0,1,0,0,-8,0,0,0,11,0,0,,0,0,
